,URL,Title,Goal Completions,Goal Conversion Rate,Total Clicks,Total Impressions,Average CTR,Average Position,Desktop Clicks (URL Avg),Desktop Impressions (URL Avg),Desktop CTR (URL Avg),Desktop Position (URL Avg),Mobile Clicks (URL Avg),Mobile Impressions (URL Avg),Mobile CTR (URL Avg),Mobile Position (URL Avg),Tablet Clicks (URL Avg),Tablet Impressions (URL Avg),Tablet CTR (URL Avg),Tablet Position (URL Avg),Found in Google Analytics,Users,Sessions,Pageviews,Pageviews Per Session,Unique Pageviews,Bounce Rate,Avg Time On Page,Entrance Rate
107,https://www.mdmountainside.com/c-o-canal-national-park-camping,"C & O Canal National Park Camping - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,4,4,4,1.0,4,100.0,0.0,100.0
108,https://www.mdmountainside.com/c-william-gilchrist-gallery-and-museum,"C. William Gilchrist Gallery and Museum - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,4,4,4,1.0,4,100.0,0.0,100.0
109,https://www.mdmountainside.com/cabins-and-campgrounds,"Find a Cabin or Campground - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,40,41,108,2.63,80,58.54,111.81,37.96
110,https://www.mdmountainside.com/cadillac-cowboys-and-maddie-lous-bbq-at-1812-brewery,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,3,1.0,3,100.0,0.0,100.0
111,https://www.mdmountainside.com/cafe-mark,"Cafe Mark - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,6,2.0,5,33.33,328.0,50.0
112,https://www.mdmountainside.com/calvary-baptist-church-calvary-christian-academy,"Calvary Baptist Church & Calvary Christian Academy - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,11,11,12,1.09,11,90.91,65.0,91.67
113,https://www.mdmountainside.com/camp-potomac,"Camp Potomac - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,45,48,79,1.65,63,72.92,75.61,60.76
114,https://www.mdmountainside.com/canal-boat-replica-the-cumberland,"Canal Boat Replica ""The Cumberland"" - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,15,16,16,1.0,16,100.0,0.0,100.0
115,https://www.mdmountainside.com/canal-place-farmers-market,"Canal Place Farmers Market - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,55,66,94,1.42,83,80.3,70.46,70.21
116,https://www.mdmountainside.com/canal-place-heritage-area,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,4,4,6,1.5,6,50.0,82.5,66.67
117,https://www.mdmountainside.com/caporales-bakery-inc,"Caporale's Bakery Inc. - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,25,25,27,1.08,25,92.0,77.5,92.59
118,https://www.mdmountainside.com/cartridges-galore,"Cartridges Galore - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,9,10,12,1.2,12,90.0,783.0,83.33
119,https://www.mdmountainside.com/casinos,"Find Casinos and Gambling - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,4,4,6,1.5,6,75.0,55.0,66.67
120,https://www.mdmountainside.com/casting-crowns,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,45,50,90,1.8,69,72.0,70.85,55.56
121,https://www.mdmountainside.com/catering,"Find Caterers and Catering - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,15,15,53,3.53,48,26.67,73.24,28.3
122,https://www.mdmountainside.com/central-assembly-of-god,"Central Assembly of God - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,14,14,15,1.07,15,92.86,53.0,93.33
123,https://www.mdmountainside.com/ces-at-frostburg-state-university,"CES at Frostburg State University - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
124,https://www.mdmountainside.com/ces-at-frostburg-state-university-presents-six-appeal,"CES at Frostburg State University presents Six Appeal - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
125,https://www.mdmountainside.com/charis-winery-distillery,"Charis Winery & Distillery - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,10,10,27,2.7,20,40.0,65.35,37.04
126,https://www.mdmountainside.com/chef-pauls,"Chef Paul's - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,26,34,45,1.32,40,76.47,231.64,75.56
127,https://www.mdmountainside.com/chessie-federal-credit-union,"Chessie Federal Credit Union - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
128,https://www.mdmountainside.com/chick-fil-a-lavale,"Chick-Fil-A - LaVale - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
129,https://www.mdmountainside.com/chicken-coupe,"Chicken Coupe - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,2,2,1.0,2,100.0,0.0,100.0
130,https://www.mdmountainside.com/childrens-medical-group,"Children's Medical Group - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,100,111,135,1.22,118,85.59,167.79,82.22
131,https://www.mdmountainside.com/chinese-bandits-and-cruise-in-at-windsor-castle,"Chinese Bandits & Cruise In at Windsor Castle - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,24,28,44,1.57,33,82.14,235.88,63.64
132,https://www.mdmountainside.com/chopsticks-chinese-restaurant,"Chopsticks Chinese Restaurant - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,9,10,10,1.0,10,100.0,0.0,100.0
133,https://www.mdmountainside.com/christ-lutheran-church,"Christ Lutheran Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,4,4,1.0,4,100.0,0.0,100.0
134,https://www.mdmountainside.com/christ-memorial-baptist-church,"Christ Memorial Baptist Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
135,https://www.mdmountainside.com/christ-united-methodist-church,"Christ United Methodist Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
136,https://www.mdmountainside.com/christmas-city-express-morning-excursion,"Christmas City Express Morning Excursion - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
137,https://www.mdmountainside.com/church-of-jesus-christ-of-latter-day-saints,"Church of Jesus Christ of Latter Day Saints - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,3,1.0,3,100.0,0.0,100.0
138,https://www.mdmountainside.com/churches,"Find Churches and Places of Worship - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,7,8,15,1.88,15,87.5,40.57,53.33
139,https://www.mdmountainside.com/city-of-cumberland-parks-recreation-department,"City of Cumberland Parks & Recreation Department - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,41,50,68,1.36,61,78.0,137.06,73.53
140,https://www.mdmountainside.com/clatter-coffee,"Clatter Coffee - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,39,39,45,1.15,41,87.18,100.67,86.67
141,https://www.mdmountainside.com/co-canal-cargo-boat-replica-tours,"C&O Canal Cargo Boat Replica Tours - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,5,5.0,2,0.0,8.5,20.0
142,https://www.mdmountainside.com/co-canal-national-historical-park-museum,"C&O Canal National Historical Park Museum - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,9,9,11,1.22,9,88.89,44.5,81.82
143,https://www.mdmountainside.com/co-canal-national-historical-park-visitors-center,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,5,5,12,2.4,9,60.0,282.43,41.67
144,https://www.mdmountainside.com/co-canal-towpath,"C&O Canal Towpath - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,8,8,11,1.38,10,75.0,26.33,72.73
145,https://www.mdmountainside.com/coffee-with-a-writer-amy-gottfried,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
146,https://www.mdmountainside.com/come-early-stay-late-2019,"Come Early, Stay Late 2019 - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,17,22,32,1.45,29,77.27,214.7,68.75
147,https://www.mdmountainside.com/community-model-railroad-club,"Community Model Railroad Club - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,5,6,6,1.0,6,100.0,0.0,100.0
148,https://www.mdmountainside.com/constitution-park,"Constitution Park - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,29,30,53,1.77,48,73.33,56.65,56.6
149,https://www.mdmountainside.com/constitution-park-pool-opens-for-the-season,"Constitution Park Pool Opens for the Season! - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,20,23,36,1.57,30,78.26,44.54,63.89
150,https://www.mdmountainside.com/coops-bunns,"Coop's Bunns - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,22,22,23,1.05,23,95.45,42.0,95.65
151,https://www.mdmountainside.com/corner-tavern-cafe,"Corner Tavern & Cafe - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,13,15,16,1.07,16,93.33,83.0,93.75
152,https://www.mdmountainside.com/cornerstone-baptist-church,"Cornerstone Baptist Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,9,3.0,8,33.33,134.17,33.33
153,https://www.mdmountainside.com/countdown-to-delfest-brunch-with-jason-mcdonald,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
154,https://www.mdmountainside.com/country-club-mall,"Country Club Mall - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,21,21,32,1.52,27,85.71,61.0,65.63
155,https://www.mdmountainside.com/country-club-mall-cinemas,"Country Club Mall Cinemas - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,21,25,30,1.2,28,88.0,102.4,83.33
156,https://www.mdmountainside.com/country-road-primitives,"Country Road Primitives - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,40,41,68,1.66,57,75.61,65.07,60.29
157,https://www.mdmountainside.com/crabby-pig,"Crabby Pig - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,55,56,67,1.2,60,91.07,199.0,83.58
158,https://www.mdmountainside.com/cramer-brothers-wtim-haines-good-carma-catering-at-1812-brewery,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,3,3.0,2,0.0,31.5,33.33
159,https://www.mdmountainside.com/cresaptown-united-methodist-church,"Cresaptown United Methodist Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
160,https://www.mdmountainside.com/crestmont-ltd,"Crestmont LTD - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,6,10,10,1.0,10,100.0,0.0,100.0
161,https://www.mdmountainside.com/cruisin-main-street,"Cruisin' Main Street - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,5,5,6,1.2,6,80.0,158.0,83.33
162,https://www.mdmountainside.com/cumberland-choral-society-winter-concert,"Cumberland Choral Society Winter Concert - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
163,https://www.mdmountainside.com/cumberland-christmas-tree-lighting-2018,"Cumberland Christmas Tree Lighting 2018 - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,3,1.0,3,100.0,0.0,100.0
164,https://www.mdmountainside.com/cumberland-church-of-christ,"Cumberland Church of Christ - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,6,6,10,1.67,7,50.0,104.5,60.0
165,https://www.mdmountainside.com/cumberland-community-church,"Cumberland Community Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,2,2.0,1,0.0,17.0,50.0
166,https://www.mdmountainside.com/cumberland-country-club,"Cumberland Country Club - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,4,1.33,4,66.67,8.0,75.0
167,https://www.mdmountainside.com/cumberland-cycles,"Cumberland Cycles - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,8,8,9,1.13,8,87.5,19.0,88.89
168,https://www.mdmountainside.com/cumberland-dining,"Cumberland Dining - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
169,https://www.mdmountainside.com/cumberland-grace-brethren-church,"Cumberland Grace Brethren Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,5,5,6,1.2,6,80.0,33.0,83.33
170,https://www.mdmountainside.com/cumberland-historic-cemetery-organization,"Cumberland Historic Cemetery Organization - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,5,1.67,5,66.67,47.5,60.0
171,https://www.mdmountainside.com/cumberland-inn-spa,"Cumberland Inn & Spa - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
172,https://www.mdmountainside.com/cumberland-optical,"Cumberland Optical - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,3,1.0,3,100.0,0.0,100.0
173,https://www.mdmountainside.com/cumberland-pride-festival,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,13,14,35,2.5,26,78.57,35.52,40.0
174,https://www.mdmountainside.com/cumberland-theatre-creative-arts-center,"Cumberland Theatre & Creative Arts Center - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,50,74,143,1.93,106,78.38,49.17,51.75
175,https://www.mdmountainside.com/cumberland-trail-connection-,"Cumberland Trail Connection - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
176,https://www.mdmountainside.com/cumberland-ymca,"Cumberland YMCA - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,11,11,16,1.45,13,81.82,66.2,68.75
177,https://www.mdmountainside.com/curtis-coney-island-famous-weiners,"Curtis' Coney Island Famous Weiners - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,42,44,61,1.39,57,84.09,93.29,72.13
178,https://www.mdmountainside.com/cvs-pharmacy-lavale,"CVS Pharmacy LaVale - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
179,https://www.mdmountainside.com/cycles-things,"Cycles & Things - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,4,4,1.0,4,100.0,0.0,100.0
180,https://www.mdmountainside.com/cycling,"Cycling - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,33,34,77,2.26,62,58.82,95.56,44.16
181,https://www.mdmountainside.com/dairy-queen-cumberland,"Dairy Queen Cumberland - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,6,3.0,4,50.0,14.5,33.33
182,https://www.mdmountainside.com/dairy-queen-lavale,"Dairy Queen LaVale - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
183,https://www.mdmountainside.com/dans-mountain-pool-dollar-dip,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,2,3,1.5,2,50.0,418.0,66.67
184,https://www.mdmountainside.com/dans-mountain-state-park,"Dan's Mountain State Park - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,319,352,516,1.47,451,81.25,115.2,68.22
185,https://www.mdmountainside.com/dantes-bar,"Dante's Bar - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,2,2.0,2,0.0,41.0,50.0
186,https://www.mdmountainside.com/davincis-pizza,"DaVinci's Pizza - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
187,https://www.mdmountainside.com/davis-memorial-united-methodist-church,"Davis Memorial United Methodist Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,3,1.0,3,100.0,0.0,100.0
188,https://www.mdmountainside.com/dawson-united-methodist-church,"Dawson United Methodist Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,2,2.0,1,0.0,56.0,50.0
189,https://www.mdmountainside.com/dd-pit-n-go-2,"D&D Pit n Go 2 - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,4,4,4,1.0,4,100.0,0.0,100.0
190,https://www.mdmountainside.com/deeper-community-night-of-worship,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
191,https://www.mdmountainside.com/delfest,"DelFest - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,22,22,50,2.27,41,50.0,161.57,44.0
192,https://www.mdmountainside.com/delfest-2019,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,9,9,12,1.33,11,77.78,90.0,75.0
193,https://www.mdmountainside.com/delfest/resources/gas-stations,"Gas Stations - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
194,https://www.mdmountainside.com/delfest/resources/transportation,"Transportation - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,4,4,4,1.0,4,100.0,0.0,100.0
195,https://www.mdmountainside.com/delgrossos-park-laguna-splash-water-park,"DelGrosso's Park & Laguna Splash Water Park - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,5,6,7,1.17,7,83.33,27.0,85.71
196,https://www.mdmountainside.com/deomonts-muffler-brake,"Deomont's Muffler & Brake - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
197,https://www.mdmountainside.com/derby-day-2019,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,242,305,376,1.23,332,87.21,177.89,81.12
198,https://www.mdmountainside.com/dig-deep-brewing-co,"Dig Deep Brewing Co. - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,18,18,26,1.44,23,88.89,86.38,69.23
199,https://www.mdmountainside.com/diplomat-motel,"Diplomat Motel - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,3,1.5,3,50.0,259.0,66.67
200,https://www.mdmountainside.com/dirty-mae-live-on-the-mccoury-family-stage-2,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,3,3,1.0,3,100.0,0.0,100.0
201,https://www.mdmountainside.com/discover-downtown-cumberland-blues,"Discover Downtown Cumberland: Blues - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,23,25,68,2.72,53,48.0,44.19,36.76
202,https://www.mdmountainside.com/discover-downtown-cumberland-with-grand-ole-ditch,"Discover Downtown Cumberland with Grand Ole Ditch - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,6,6,17,2.83,14,50.0,96.18,35.29
203,https://www.mdmountainside.com/dollar-dip-at-dans-mountain-pool,"Dollar Dip at Dan's Mountain Pool - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,4,4.0,2,0.0,483.67,25.0
204,https://www.mdmountainside.com/dominos-pizza-cumberland,"Domino's Pizza Cumberland - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
205,https://www.mdmountainside.com/downtown-cumberland-farmers-market,"Downtown Cumberland Farmers Market - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,110,122,185,1.52,162,77.87,122.27,65.95
206,https://www.mdmountainside.com/dr-frankenmakers-lab-4,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,4,4.0,2,0.0,180.0,25.0
207,https://www.mdmountainside.com/dragons-on-the-lake-2019,"Dragons on the Lake - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,2,2,1.0,2,100.0,0.0,100.0
208,https://www.mdmountainside.com/driftwood-live-on-the-mccoury-family-stage,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,10,10,13,1.3,11,80.0,173.33,76.92
209,https://www.mdmountainside.com/drive-in-fly-in-3,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,2,2,2,1.0,2,100.0,0.0,100.0
210,https://www.mdmountainside.com/drive-in-fly-in-august-2019,"Drive-In Fly-In - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,7,7.0,4,0.0,66.5,14.29
211,https://www.mdmountainside.com/dubs-at-the-gap,"Dubs at the Gap - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
212,https://www.mdmountainside.com/dubs-at-the-gap-cruise-bbq-at-1812-brewery,"Dubs at the Gap Cruise & BBQ at 1812 Brewery - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,1,1.0,1,100.0,0.0,100.0
213,https://www.mdmountainside.com/dunhams-sports,"Dunham's Sports - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,17,17,20,1.18,18,94.12,11.33,85.0
214,https://www.mdmountainside.com/early-rise-flies,"Early Rise Flies - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,27,27,43,1.59,39,85.19,36.19,62.79
215,https://www.mdmountainside.com/eat-and-drink,"Find Places to Eat and Drink - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,152,168,416,2.48,339,54.76,108.77,40.38
216,https://www.mdmountainside.com/eckhart-baptist-church,"Eckhart Baptist Church - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,2,2.0,2,0.0,24.0,50.0
217,https://www.mdmountainside.com/ehc-camp-young-naturalists,"EHC Camp: Young Naturalists - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,3,3.0,3,0.0,58.0,33.33
218,https://www.mdmountainside.com/el-canelo-restaurant--frostburg,"El Canelo Restaurant - Frostburg - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,7,7,12,1.71,12,71.43,19.0,58.33
219,https://www.mdmountainside.com/el-jinete-restaurant,"El Jinete Restaurant - Allegany County, The Mountain Side of Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,3,3,3,1.0,3,100.0,0.0,100.0
