,URL,H1,Title,Meta Description,H1 Word Count,No. Content Words,No. Template Words,No. Words,No. Sentences,No. Paragraphs,No. Headers,Reading Time (mm:ss),Flesch Kincaid Reading Ease,Sentiment,Indexable,Indexable Status
226,https://www.mdmountainside.com/churches?from=71,"Allegany County, The Mountain Side of Maryland","Find Churches and Places of Worship - Allegany County, The Mountain Side of Maryland","Search for churches and other places of worship in Allegany County, Maryland.",7,57,300,357,25,17,8,00:17,Very Easy,Neutral,No,Canonicalized
227,https://www.mdmountainside.com/circle-k,"Allegany County, The Mountain Side of Maryland","Circle K - Allegany County, The Mountain Side of Maryland","Gas station in Allegany County, MD.",7,176,110,286,30,25,4,00:53,Fairly Difficult,Positive,Yes,Indexable
228,https://www.mdmountainside.com/city-lights-american-grill-bar,"Allegany County, The Mountain Side of Maryland","City Lights American Grill & Bar - Allegany County, The Mountain Side of Maryland",Not Found,7,389,71,460,49,26,4,01:57,Fairly Difficult,Positive,Yes,Indexable
229,https://www.mdmountainside.com/city-of-cumberland-parks-recreation-department,"Allegany County, The Mountain Side of Maryland","City of Cumberland Parks & Recreation Department - Allegany County, The Mountain Side of Maryland",Not Found,7,30,162,192,11,9,2,00:09,Very Easy,Neutral,Yes,Indexable
230,https://www.mdmountainside.com/city-place-farmers-market,"Allegany County, The Mountain Side of Maryland","City Place Farmers Market - Allegany County, The Mountain Side of Maryland",Not Found,7,102,173,275,22,15,3,00:31,Fairly Easy,Neutral,Yes,Indexable
231,https://www.mdmountainside.com/clarysville-motel,"Allegany County, The Mountain Side of Maryland","Clarysville Motel - Allegany County, The Mountain Side of Maryland",Not Found,7,303,115,418,37,25,4,01:31,Difficult,Positive,Yes,Indexable
232,https://www.mdmountainside.com/clatter-coffee,"Allegany County, The Mountain Side of Maryland","Clatter Coffee - Allegany County, The Mountain Side of Maryland",Not Found,7,465,8,473,42,27,4,02:20,Fairly Difficult,Positive,Yes,Indexable
233,https://www.mdmountainside.com/closer,"Allegany County, The Mountain Side of Maryland","Closer - Allegany County, The Mountain Side of Maryland",Not Found,7,430,86,516,43,26,5,02:09,Fairly Difficult,Positive,Yes,Indexable
234,https://www.mdmountainside.com/closer-matinee,"Allegany County, The Mountain Side of Maryland","Closer Matinee - Allegany County, The Mountain Side of Maryland",Not Found,7,434,100,534,48,28,4,02:10,Fairly Difficult,Positive,Yes,Indexable
235,https://www.mdmountainside.com/co-canal-cargo-boat-replica-tours,"Allegany County, The Mountain Side of Maryland","C&O Canal Cargo Boat Replica Tours - Allegany County, The Mountain Side of Maryland","Explore a full-sized replica cargo boat with a mule stable, hay house, and captain’s cabin and learn about life on the Chesapeake and Ohio Canal in Cumberland, MD.",7,354,92,446,44,27,4,01:46,Fairly Difficult,Positive,Yes,Indexable
236,https://www.mdmountainside.com/co-canal-national-historical-park-museum,"Allegany County, The Mountain Side of Maryland","C&O Canal National Historical Park Museum - Allegany County, The Mountain Side of Maryland",Not Found,7,308,135,443,38,30,5,01:32,Difficult,Positive,Yes,Indexable
237,https://www.mdmountainside.com/co-canal-towpath,"Allegany County, The Mountain Side of Maryland","C&O Canal Towpath - Allegany County, The Mountain Side of Maryland",Not Found,7,189,121,310,35,28,4,00:57,Fairly Difficult,Positive,Yes,Indexable
238,https://www.mdmountainside.com/come-early-stay-late-2019,"Allegany County, The Mountain Side of Maryland","Come Early, Stay Late 2019 - Allegany County, The Mountain Side of Maryland",Not Found,7,863,195,1058,46,14,2,04:19,Fairly Difficult,Positive,Yes,Indexable
239,https://www.mdmountainside.com/comfort-inn-suites,"Allegany County, The Mountain Side of Maryland","Comfort Inn & Suites - Allegany County, The Mountain Side of Maryland",Not Found,7,383,117,500,40,25,4,01:55,Fairly Difficult,Positive,Yes,Indexable
240,https://www.mdmountainside.com/community-model-railroad-club,"Allegany County, The Mountain Side of Maryland","Community Model Railroad Club - Allegany County, The Mountain Side of Maryland",Not Found,7,280,97,377,30,25,4,01:24,Fairly Difficult,Positive,Yes,Indexable
241,https://www.mdmountainside.com/coney-christmas,"Allegany County, The Mountain Side of Maryland","Coney Christmas - Allegany County, The Mountain Side of Maryland",Not Found,7,645,221,866,73,14,3,03:14,Standard,Positive,Yes,Indexable
242,https://www.mdmountainside.com/constitution-park,"Allegany County, The Mountain Side of Maryland","Constitution Park - Allegany County, The Mountain Side of Maryland",Not Found,7,286,121,407,38,28,4,01:26,Difficult,Positive,Yes,Indexable
243,https://www.mdmountainside.com/constitution-park-pool-opens-for-the-season,"Allegany County, The Mountain Side of Maryland","Constitution Park Pool Opens for the Season! - Allegany County, The Mountain Side of Maryland",Not Found,7,357,89,446,48,28,3,01:47,Fairly Difficult,Positive,Yes,Indexable
244,https://www.mdmountainside.com/contact-us,"Allegany County, The Mountain Side of Maryland","Contact Us - Allegany County, The Mountain Side of Maryland",Contact Allegany County Tourism for help navigating the Mountain Side of Maryland. We're happy and eager to help!,7,252,79,331,24,15,8,01:16,Difficult,Neutral,Yes,Indexable
245,https://www.mdmountainside.com/contest-home,"Allegany County, The Mountain Side of Maryland","Contest-Home - Allegany County, The Mountain Side of Maryland",Not Found,7,128,157,285,9,7,4,00:38,Standard,Neutral,Yes,Indexable
246,https://www.mdmountainside.com/contest-home?fbclid=IwAR0Yfm33iuos4egB5I_YQaD4QFnmVg1go131jwDVa3QpBJGp8pZGkDNIcBA,"Allegany County, The Mountain Side of Maryland","Contest-Home - Allegany County, The Mountain Side of Maryland",Not Found,7,128,157,285,9,7,4,00:38,Standard,Neutral,No,Canonicalized
247,https://www.mdmountainside.com/contest-home?fbclid=IwAR1rqV0KzozimLAq2_V0UGFN8hJRMT7qVLV2usZOSeZkuBEojQT0AGnfeGk,"Allegany County, The Mountain Side of Maryland","Contest-Home - Allegany County, The Mountain Side of Maryland",Not Found,7,128,157,285,9,7,4,00:38,Standard,Neutral,No,Canonicalized
248,https://www.mdmountainside.com/coops-bunns,"Allegany County, The Mountain Side of Maryland","Coop's Bunns - Allegany County, The Mountain Side of Maryland",Not Found,7,277,94,371,37,27,4,01:23,Standard,Positive,Yes,Indexable
249,https://www.mdmountainside.com/corner-tavern-cafe,"Allegany County, The Mountain Side of Maryland","Corner Tavern & Cafe - Allegany County, The Mountain Side of Maryland",Not Found,7,40,165,205,12,11,3,00:12,Very Easy,Neutral,Yes,Indexable
250,https://www.mdmountainside.com/cornerstone-baptist-church,"Allegany County, The Mountain Side of Maryland","Cornerstone Baptist Church - Allegany County, The Mountain Side of Maryland",Not Found,7,229,119,348,34,25,4,01:09,Fairly Difficult,Positive,Yes,Indexable
251,https://www.mdmountainside.com/country-club-mall,"Allegany County, The Mountain Side of Maryland","Country Club Mall - Allegany County, The Mountain Side of Maryland",Not Found,7,293,82,375,33,24,5,01:28,Fairly Difficult,Positive,Yes,Indexable
252,https://www.mdmountainside.com/country-club-mall-cinemas,"Allegany County, The Mountain Side of Maryland","Country Club Mall Cinemas - Allegany County, The Mountain Side of Maryland",Not Found,7,212,116,328,34,24,4,01:04,Fairly Difficult,Positive,Yes,Indexable
253,https://www.mdmountainside.com/country-road-primitives,"Allegany County, The Mountain Side of Maryland","Country Road Primitives - Allegany County, The Mountain Side of Maryland",Not Found,7,307,82,389,30,25,4,01:32,Difficult,Positive,Yes,Indexable
254,https://www.mdmountainside.com/crabby-pig,"Allegany County, The Mountain Side of Maryland","Crabby Pig - Allegany County, The Mountain Side of Maryland",Not Found,7,394,66,460,47,28,5,01:58,Fairly Difficult,Positive,Yes,Indexable
255,https://www.mdmountainside.com/cracker-barrel,"Allegany County, The Mountain Side of Maryland","Cracker Barrel - Allegany County, The Mountain Side of Maryland",Not Found,7,269,101,370,31,25,4,01:21,Fairly Difficult,Positive,Yes,Indexable
256,https://www.mdmountainside.com/cresaptown-united-methodist-church,"Allegany County, The Mountain Side of Maryland","Cresaptown United Methodist Church - Allegany County, The Mountain Side of Maryland",Not Found,7,209,117,326,33,25,4,01:03,Fairly Difficult,Positive,Yes,Indexable
257,https://www.mdmountainside.com/crestmont-ltd,"Allegany County, The Mountain Side of Maryland","Crestmont LTD - Allegany County, The Mountain Side of Maryland",Not Found,7,298,78,376,31,25,5,01:29,Fairly Difficult,Positive,Yes,Indexable
258,https://www.mdmountainside.com/cruisin-main-street,"Allegany County, The Mountain Side of Maryland","Cruisin' Main Street - Allegany County, The Mountain Side of Maryland",Not Found,7,312,64,376,32,24,4,01:34,Standard,Positive,Yes,Indexable
259,https://www.mdmountainside.com/cumberland-choral-society-holiday-concert,"Allegany County, The Mountain Side of Maryland","Cumberland Choral Society Holiday Concert - Allegany County, The Mountain Side of Maryland",Not Found,7,60,165,225,14,12,2,00:18,Standard,Neutral,Yes,Indexable
260,https://www.mdmountainside.com/cumberland-choral-society-holiday-concert-2,"Allegany County, The Mountain Side of Maryland","Cumberland Choral Society Holiday Concert - Allegany County, The Mountain Side of Maryland",Not Found,7,276,73,349,36,24,3,01:23,Fairly Difficult,Positive,Yes,Indexable
261,https://www.mdmountainside.com/cumberland-choral-society-winter-concert,"Allegany County, The Mountain Side of Maryland","Cumberland Choral Society Winter Concert - Allegany County, The Mountain Side of Maryland",Not Found,7,296,78,374,41,27,4,01:29,Fairly Difficult,Positive,Yes,Indexable
262,https://www.mdmountainside.com/cumberland-choral-society-winter-concert-2,"Allegany County, The Mountain Side of Maryland","Cumberland Choral Society Winter Concert 2 - Allegany County, The Mountain Side of Maryland",Not Found,7,292,78,370,41,27,4,01:28,Fairly Difficult,Positive,Yes,Indexable
263,https://www.mdmountainside.com/cumberland-christmas-tree-lighting-2018,"Allegany County, The Mountain Side of Maryland","Cumberland Christmas Tree Lighting 2018 - Allegany County, The Mountain Side of Maryland",Not Found,7,111,170,281,17,12,3,00:33,Standard,Neutral,Yes,Indexable
264,https://www.mdmountainside.com/cumberland-church-of-christ,"Allegany County, The Mountain Side of Maryland","Cumberland Church of Christ - Allegany County, The Mountain Side of Maryland",Not Found,7,219,114,333,34,25,4,01:06,Fairly Difficult,Positive,Yes,Indexable
265,https://www.mdmountainside.com/cumberland-community-church,"Allegany County, The Mountain Side of Maryland","Cumberland Community Church - Allegany County, The Mountain Side of Maryland",Not Found,7,219,99,318,28,23,5,01:06,Fairly Difficult,Positive,Yes,Indexable
266,https://www.mdmountainside.com/cumberland-country-club,"Allegany County, The Mountain Side of Maryland","Cumberland Country Club - Allegany County, The Mountain Side of Maryland",Not Found,7,353,120,473,43,30,5,01:46,Fairly Difficult,Positive,Yes,Indexable
267,https://www.mdmountainside.com/cumberland-cycles,"Allegany County, The Mountain Side of Maryland","Cumberland Cycles - Allegany County, The Mountain Side of Maryland",Not Found,7,382,84,466,33,24,5,01:55,Fairly Difficult,Positive,Yes,Indexable
268,https://www.mdmountainside.com/cumberland-dining,"Allegany County, The Mountain Side of Maryland","Cumberland Dining - Allegany County, The Mountain Side of Maryland",Not Found,7,97,393,490,58,36,14,00:29,Very Easy,Neutral,Yes,Indexable
269,https://www.mdmountainside.com/cumberland-grace-brethren-church,"Allegany County, The Mountain Side of Maryland","Cumberland Grace Brethren Church - Allegany County, The Mountain Side of Maryland",Not Found,7,220,116,336,32,25,4,01:06,Fairly Difficult,Positive,Yes,Indexable
270,https://www.mdmountainside.com/cumberland-historic-cemetery-organization,"Allegany County, The Mountain Side of Maryland","Cumberland Historic Cemetery Organization - Allegany County, The Mountain Side of Maryland",Not Found,7,260,121,381,38,26,5,01:18,Difficult,Positive,Yes,Indexable
271,https://www.mdmountainside.com/cumberland-inn-spa,"Allegany County, The Mountain Side of Maryland","Cumberland Inn & Spa - Allegany County, The Mountain Side of Maryland",Not Found,7,362,114,476,42,26,5,01:49,Fairly Difficult,Positive,Yes,Indexable
272,https://www.mdmountainside.com/cumberland-optical,"Allegany County, The Mountain Side of Maryland","Cumberland Optical - Allegany County, The Mountain Side of Maryland",Not Found,7,206,114,320,31,24,4,01:02,Difficult,Positive,Yes,Indexable
273,https://www.mdmountainside.com/cumberland-theatre-creative-arts-center,"Allegany County, The Mountain Side of Maryland","Cumberland Theatre & Creative Arts Center - Allegany County, The Mountain Side of Maryland",Not Found,7,380,153,533,65,57,5,01:54,Difficult,Positive,Yes,Indexable
274,https://www.mdmountainside.com/cumberland-trail-connection-,"Allegany County, The Mountain Side of Maryland","Cumberland Trail Connection - Allegany County, The Mountain Side of Maryland",Not Found,7,368,100,468,45,33,5,01:50,Fairly Difficult,Positive,Yes,Indexable
275,https://www.mdmountainside.com/cumberland-ymca,"Allegany County, The Mountain Side of Maryland","Cumberland YMCA - Allegany County, The Mountain Side of Maryland",Not Found,7,362,138,500,47,28,5,01:49,Difficult,Positive,Yes,Indexable
276,https://www.mdmountainside.com/curtis-coney-island-famous-weiners,"Allegany County, The Mountain Side of Maryland","Curtis' Coney Island Famous Weiners - Allegany County, The Mountain Side of Maryland",Not Found,7,371,67,438,46,25,5,01:51,Fairly Difficult,Positive,Yes,Indexable
277,https://www.mdmountainside.com/cvs-pharmacy-cumberland,"Allegany County, The Mountain Side of Maryland","CVS Pharmacy Cumberland - Allegany County, The Mountain Side of Maryland",Not Found,7,51,163,214,13,11,3,00:15,Standard,Neutral,Yes,Indexable
278,https://www.mdmountainside.com/cvs-pharmacy-lavale,"Allegany County, The Mountain Side of Maryland","CVS Pharmacy LaVale - Allegany County, The Mountain Side of Maryland",Not Found,7,54,161,215,14,12,3,00:16,Standard,Neutral,Yes,Indexable
279,https://www.mdmountainside.com/cycles-things,"Allegany County, The Mountain Side of Maryland","Cycles & Things - Allegany County, The Mountain Side of Maryland",Not Found,7,307,93,400,38,27,4,01:32,Fairly Difficult,Positive,Yes,Indexable
280,https://www.mdmountainside.com/cycling,"Allegany County, The Mountain Side of Maryland","Cycling - Allegany County, The Mountain Side of Maryland",Not Found,7,566,142,708,74,45,16,02:50,Standard,Positive,Yes,Indexable
281,https://www.mdmountainside.com/dairy-queen-cumberland,"Allegany County, The Mountain Side of Maryland","Dairy Queen Cumberland - Allegany County, The Mountain Side of Maryland",Not Found,7,73,166,239,15,12,3,00:22,Easy,Neutral,Yes,Indexable
282,https://www.mdmountainside.com/dairy-queen-lavale,"Allegany County, The Mountain Side of Maryland","Dairy Queen LaVale - Allegany County, The Mountain Side of Maryland",Not Found,7,71,165,236,14,11,3,00:21,Easy,Neutral,Yes,Indexable
283,https://www.mdmountainside.com/dan-stevens-and-sweet-dreams-food-truck-at-1812-brewery,"Allegany County, The Mountain Side of Maryland","Dan Stevens & Sweet Dreams Food Truck at 1812 Brewery - Allegany County, The Mountain Side of Maryland",Not Found,7,169,155,324,28,19,3,00:51,Fairly Easy,Positive,Yes,Indexable
284,https://www.mdmountainside.com/dans-mountain-state-park,"Allegany County, The Mountain Side of Maryland","Dan's Mountain State Park - Allegany County, The Mountain Side of Maryland",Not Found,7,561,110,671,48,26,4,02:48,Fairly Difficult,Positive,Yes,Indexable
285,https://www.mdmountainside.com/dantes-bar,"Allegany County, The Mountain Side of Maryland","Dante's Bar - Allegany County, The Mountain Side of Maryland",Not Found,7,528,4,532,46,32,5,02:38,Fairly Difficult,Positive,Yes,Indexable
286,https://www.mdmountainside.com/datri-subs,"Allegany County, The Mountain Side of Maryland","D'Atri Subs - Allegany County, The Mountain Side of Maryland",Not Found,7,323,80,403,45,27,4,01:37,Fairly Difficult,Positive,Yes,Indexable
287,https://www.mdmountainside.com/datris-restaurant,"Allegany County, The Mountain Side of Maryland","D'Atri's Restaurant - Allegany County, The Mountain Side of Maryland",Not Found,7,416,87,503,35,25,4,02:05,Fairly Difficult,Positive,Yes,Indexable
288,https://www.mdmountainside.com/davincis-pizza,"Allegany County, The Mountain Side of Maryland","DaVinci's Pizza - Allegany County, The Mountain Side of Maryland",Not Found,7,196,114,310,26,17,5,00:59,Fairly Difficult,Positive,Yes,Indexable
289,https://www.mdmountainside.com/davis-memorial-united-methodist-church,"Allegany County, The Mountain Side of Maryland","Davis Memorial United Methodist Church - Allegany County, The Mountain Side of Maryland",Not Found,7,213,113,326,35,24,4,01:04,Fairly Difficult,Positive,Yes,Indexable
290,https://www.mdmountainside.com/dawson-united-methodist-church,"Allegany County, The Mountain Side of Maryland","Dawson United Methodist Church - Allegany County, The Mountain Side of Maryland",Not Found,7,219,112,331,33,24,4,01:06,Fairly Difficult,Positive,Yes,Indexable
291,https://www.mdmountainside.com/day-of-the-dead-skull-painting-workshop,"Allegany County, The Mountain Side of Maryland","Day of the Dead Skull Painting Workshop - Allegany County, The Mountain Side of Maryland",Not Found,7,343,85,428,44,27,4,01:43,Fairly Difficult,Positive,Yes,Indexable
292,https://www.mdmountainside.com/dd-pit-n-go-2,"Allegany County, The Mountain Side of Maryland","D&D Pit n Go 2 - Allegany County, The Mountain Side of Maryland","Gas station in Cumberland, MD.",7,182,110,292,30,25,4,00:55,Fairly Difficult,Positive,Yes,Indexable
293,https://www.mdmountainside.com/delfest,"Allegany County, The Mountain Side of Maryland","DelFest - Allegany County, The Mountain Side of Maryland","Expand your experience when you attend DelFest, Allegany County's premier music festival, featuring the legendary music of Del McCoury and family along with nationally touring bluegrass acts.",7,680,41,721,39,28,8,03:24,Fairly Difficult,Positive,Yes,Indexable
294,https://www.mdmountainside.com/delfest/resources,"Allegany County, The Mountain Side of Maryland","Resources - Allegany County, The Mountain Side of Maryland",Not Found,7,55,152,207,7,7,2,00:17,Fairly Easy,Neutral,Yes,Indexable
295,https://www.mdmountainside.com/delfest/resources/beer-and-ice,"Allegany County, The Mountain Side of Maryland","Beer and Ice - Allegany County, The Mountain Side of Maryland",Beer and Ice options near DelFest Festival Grounds.,7,120,324,444,45,29,13,00:36,Very Easy,Neutral,Yes,Indexable
296,https://www.mdmountainside.com/delfest/resources/gas-stations,"Allegany County, The Mountain Side of Maryland","Gas Stations - Allegany County, The Mountain Side of Maryland",Gas Stations near DelFest Festival Grounds.,7,85,300,385,33,21,10,00:26,Very Easy,Neutral,Yes,Indexable
297,https://www.mdmountainside.com/delfest/resources/grocery-stores,"Allegany County, The Mountain Side of Maryland","Grocery Stores - Allegany County, The Mountain Side of Maryland",Grocery stores near the DelFest Festival Grounds.,7,119,299,418,35,21,10,00:36,Very Easy,Neutral,Yes,Indexable
298,https://www.mdmountainside.com/delfest/resources/transportation,"Allegany County, The Mountain Side of Maryland","Transportation - Allegany County, The Mountain Side of Maryland","Transportation from the DelFest Festival Grounds in and around Allegany County, MD.",7,260,185,445,34,17,2,01:18,Difficult,Neutral,Yes,Indexable
299,https://www.mdmountainside.com/delgrossos-park-laguna-splash-water-park,"Allegany County, The Mountain Side of Maryland","DelGrosso's Park & Laguna Splash Water Park - Allegany County, The Mountain Side of Maryland",Not Found,7,169,177,346,23,13,3,00:51,Fairly Easy,Positive,Yes,Indexable
300,https://www.mdmountainside.com/dennys--lavale,"Allegany County, The Mountain Side of Maryland","Denny's - LaVale - Allegany County, The Mountain Side of Maryland",Not Found,7,323,85,408,37,24,4,01:37,Standard,Positive,Yes,Indexable
301,https://www.mdmountainside.com/deomonts-muffler-brake,"Allegany County, The Mountain Side of Maryland","Deomont's Muffler & Brake - Allegany County, The Mountain Side of Maryland",Not Found,7,204,120,324,31,24,4,01:01,Fairly Difficult,Positive,Yes,Indexable
302,https://www.mdmountainside.com/dig-deep-brewing-co,"Allegany County, The Mountain Side of Maryland","Dig Deep Brewing Co. - Allegany County, The Mountain Side of Maryland",Not Found,7,321,78,399,41,25,4,01:36,Fairly Difficult,Positive,Yes,Indexable
303,https://www.mdmountainside.com/diplomat-motel,"Allegany County, The Mountain Side of Maryland","Diplomat Motel - Allegany County, The Mountain Side of Maryland",Not Found,7,242,103,345,34,24,4,01:13,Fairly Difficult,Positive,Yes,Indexable
304,https://www.mdmountainside.com/dirty-mae-live-on-the-mccoury-family-stage,"Allegany County, The Mountain Side of Maryland","Dirty Mae LIVE on The McCoury Family Stage - Allegany County, The Mountain Side of Maryland",Not Found,7,411,87,498,51,29,4,02:03,Fairly Difficult,Positive,Yes,Indexable
305,https://www.mdmountainside.com/discover-downtown-cumberland-blues,"Allegany County, The Mountain Side of Maryland","Discover Downtown Cumberland: Blues - Allegany County, The Mountain Side of Maryland",Not Found,7,308,73,381,41,26,3,01:32,Fairly Difficult,Positive,Yes,Indexable
306,https://www.mdmountainside.com/discover-downtown-cumberland-with-grand-ole-ditch,"Allegany County, The Mountain Side of Maryland","Discover Downtown Cumberland with Grand Ole Ditch - Allegany County, The Mountain Side of Maryland",Not Found,7,80,166,246,19,13,2,00:24,Fairly Easy,Neutral,Yes,Indexable
307,https://www.mdmountainside.com/divine-reflections,"Allegany County, The Mountain Side of Maryland","Divine Reflections - Allegany County, The Mountain Side of Maryland",Not Found,7,294,115,409,36,25,4,01:28,Fairly Difficult,Positive,Yes,Indexable
308,https://www.mdmountainside.com/dollar-dip-at-dans-mountain-pool,"Allegany County, The Mountain Side of Maryland","Dollar Dip at Dan's Mountain Pool - Allegany County, The Mountain Side of Maryland",Not Found,7,153,150,303,16,13,3,00:46,Standard,Neutral,Yes,Indexable
309,https://www.mdmountainside.com/dominos-pizza-cumberland,"Allegany County, The Mountain Side of Maryland","Domino's Pizza Cumberland - Allegany County, The Mountain Side of Maryland",Not Found,7,340,80,420,42,24,4,01:42,Fairly Difficult,Positive,Yes,Indexable
310,https://www.mdmountainside.com/dominos-pizza-frostburg,"Allegany County, The Mountain Side of Maryland","Domino's Pizza Frostburg - Allegany County, The Mountain Side of Maryland",Not Found,7,407,50,457,38,25,4,02:02,Fairly Difficult,Positive,Yes,Indexable
311,https://www.mdmountainside.com/downtown-cumberland-farmers-market,"Allegany County, The Mountain Side of Maryland","Downtown Cumberland Farmers Market - Allegany County, The Mountain Side of Maryland",Not Found,7,334,84,418,44,26,5,01:40,Fairly Difficult,Positive,Yes,Indexable
312,https://www.mdmountainside.com/downtown-cumberland-merchants-holiday-party-with-ursula-ricks,"Allegany County, The Mountain Side of Maryland","Downtown Cumberland Merchant's Holiday Party with Ursula Ricks - Allegany County, The Mountain Side of Maryland",Not Found,7,843,111,954,66,27,3,04:13,Fairly Difficult,Positive,Yes,Indexable
313,https://www.mdmountainside.com/downtown-cumberlands-shop-small-saturday,"Allegany County, The Mountain Side of Maryland","Downtown Cumberland's Shop Small Saturday - Allegany County, The Mountain Side of Maryland",Not Found,7,374,79,453,46,29,5,01:52,Fairly Difficult,Positive,Yes,Indexable
314,https://www.mdmountainside.com/dracula,"Allegany County, The Mountain Side of Maryland","Dracula - Allegany County, The Mountain Side of Maryland",Not Found,7,364,94,458,45,29,4,01:49,Fairly Difficult,Positive,Yes,Indexable
315,https://www.mdmountainside.com/dragons-on-the-lake,"Allegany County, The Mountain Side of Maryland","Dragons on the Lake - Allegany County, The Mountain Side of Maryland",Not Found,7,355,115,470,37,24,4,01:47,Fairly Difficult,Positive,Yes,Indexable
316,https://www.mdmountainside.com/dragons-on-the-lake-2019,"Allegany County, The Mountain Side of Maryland","Dragons on the Lake - Allegany County, The Mountain Side of Maryland",Not Found,7,106,172,278,15,13,3,00:32,Fairly Easy,Neutral,Yes,Indexable
317,https://www.mdmountainside.com/drive-in-fly-in-august-2019,"Allegany County, The Mountain Side of Maryland","Drive-In Fly-In - Allegany County, The Mountain Side of Maryland",Not Found,7,103,175,278,23,13,2,00:31,Fairly Easy,Neutral,Yes,Indexable
318,https://www.mdmountainside.com/drive-in-fly-in-sepetmber-2019,"Allegany County, The Mountain Side of Maryland","Drive-In Fly-In - Allegany County, The Mountain Side of Maryland",Not Found,7,151,181,332,29,13,2,00:45,Fairly Easy,Positive,Yes,Indexable
319,https://www.mdmountainside.com/dubs-at-the-gap,"Allegany County, The Mountain Side of Maryland","Dubs at the Gap - Allegany County, The Mountain Side of Maryland",Not Found,7,281,123,404,35,25,4,01:24,Fairly Difficult,Positive,Yes,Indexable
320,https://www.mdmountainside.com/dubs-at-the-gap-2019,"Allegany County, The Mountain Side of Maryland","Dubs at the Gap - Allegany County, The Mountain Side of Maryland",Not Found,7,53,166,219,13,13,3,00:16,Fairly Easy,Neutral,Yes,Indexable
321,https://www.mdmountainside.com/dubs-at-the-gap-cruise-bbq-at-1812-brewery,"Allegany County, The Mountain Side of Maryland","Dubs at the Gap Cruise & BBQ at 1812 Brewery - Allegany County, The Mountain Side of Maryland",Not Found,7,181,160,341,21,16,3,00:54,Fairly Easy,Positive,Yes,Indexable
322,https://www.mdmountainside.com/dunhams-sports,"Allegany County, The Mountain Side of Maryland","Dunham's Sports - Allegany County, The Mountain Side of Maryland",Not Found,7,307,90,397,33,24,4,01:32,Standard,Positive,Yes,Indexable
323,https://www.mdmountainside.com/early-rise-flies,"Allegany County, The Mountain Side of Maryland","Early Rise Flies - Allegany County, The Mountain Side of Maryland",Not Found,7,305,118,423,43,30,4,01:32,Fairly Difficult,Positive,Yes,Indexable
324,https://www.mdmountainside.com/eastern-express,"Allegany County, The Mountain Side of Maryland","Eastern Express - Allegany County, The Mountain Side of Maryland",Not Found,7,388,47,435,39,26,4,01:56,Fairly Difficult,Positive,Yes,Indexable
325,https://www.mdmountainside.com/eat-and-drink,"Allegany County, The Mountain Side of Maryland","Find Places to Eat and Drink - Allegany County, The Mountain Side of Maryland","Enjoy the tastes of Allegany County, Maryland. You'll find fine dining, farm-to-table restaurants, cafes and casual options. Grab a table and join us.",7,3134,922,4056,839,532,139,15:40,Fairly Easy,Very Positive,Yes,Indexable
326,https://www.mdmountainside.com/eckhart-baptist-church,"Allegany County, The Mountain Side of Maryland","Eckhart Baptist Church - Allegany County, The Mountain Side of Maryland",Not Found,7,232,97,329,29,24,5,01:10,Fairly Difficult,Positive,Yes,Indexable
327,https://www.mdmountainside.com/education,"Allegany County, The Mountain Side of Maryland","Schools, Colleges, and Learning - Allegany County, The Mountain Side of Maryland","Search for schools, colleges, and other places to learn in Allegany County, Maryland.",7,119,386,505,59,38,14,00:36,Very Easy,Neutral,Yes,Indexable
328,https://www.mdmountainside.com/ehc-camp-grow-cook-it,"Allegany County, The Mountain Side of Maryland","EHC Camp: Grow, Cook It - Allegany County, The Mountain Side of Maryland",Not Found,7,187,137,324,23,16,4,00:56,Fairly Difficult,Neutral,Yes,Indexable
329,https://www.mdmountainside.com/ehc-camp-science-discovery,"Allegany County, The Mountain Side of Maryland","EHC Camp: Science Discovery - Allegany County, The Mountain Side of Maryland",Not Found,7,198,136,334,23,16,4,00:59,Fairly Difficult,Positive,Yes,Indexable
330,https://www.mdmountainside.com/ehc-camp-young-naturalists,"Allegany County, The Mountain Side of Maryland","EHC Camp: Young Naturalists - Allegany County, The Mountain Side of Maryland",Not Found,7,180,137,317,22,16,4,00:54,Fairly Difficult,Neutral,Yes,Indexable
331,https://www.mdmountainside.com/el-canelo-restaurant--frostburg,"Allegany County, The Mountain Side of Maryland","El Canelo Restaurant - Frostburg - Allegany County, The Mountain Side of Maryland",Not Found,7,483,-2,481,43,29,4,02:25,Fairly Difficult,Positive,Yes,Indexable
332,https://www.mdmountainside.com/el-jinete-restaurant,"Allegany County, The Mountain Side of Maryland","El Jinete Restaurant - Allegany County, The Mountain Side of Maryland",Not Found,7,308,86,394,43,29,4,01:32,Fairly Difficult,Positive,Yes,Indexable
333,https://www.mdmountainside.com/elements-wellness-spa,"Allegany County, The Mountain Side of Maryland","Elements Wellness Spa - Allegany County, The Mountain Side of Maryland",Not Found,7,234,119,353,30,24,4,01:10,Difficult,Positive,Yes,Indexable
334,https://www.mdmountainside.com/elks-derby-day,"Allegany County, The Mountain Side of Maryland","42nd Annual Elks Derby Day - Allegany County, The Mountain Side of Maryland",Not Found,7,317,51,368,32,23,4,01:35,Standard,Positive,Yes,Indexable
